version_id,tag,src_module,dst_module
1,0.115.6,docs_src.path_operation_configuration.tutorial004,fastapi
1,0.115.6,docs_src.path_operation_configuration.tutorial004_py310,fastapi
1,0.115.6,docs_src.path_operation_configuration.tutorial004_py39,fastapi
1,0.115.6,docs_src.path_operation_configuration.tutorial005,fastapi
1,0.115.6,docs_src.path_operation_configuration.tutorial005_py310,fastapi
1,0.115.6,docs_src.path_operation_configuration.tutorial005_py39,fastapi
1,0.115.6,docs_src.path_operation_configuration.tutorial006,fastapi
1,0.115.6,docs_src.path_params.tutorial001,fastapi
1,0.115.6,docs_src.path_params.tutorial002,fastapi
1,0.115.6,docs_src.path_params.tutorial003,fastapi
1,0.115.6,docs_src.path_params.tutorial003b,fastapi
1,0.115.6,docs_src.path_params.tutorial004,fastapi
1,0.115.6,docs_src.path_params.tutorial005,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial001,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial001_an,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial001_an_py310,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial001_an_py39,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial001_py310,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial002,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial002_an,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial002_an_py39,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial003,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial003_an,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial003_an_py39,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial004,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial004_an,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial004_an_py39,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial005,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial005_an,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial005_an_py39,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial006,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial006_an,fastapi
1,0.115.6,docs_src.path_params_numeric_validations.tutorial006_an_py39,fastapi
1,0.115.6,docs_src.query_param_models.tutorial001,fastapi
1,0.115.6,docs_src.query_param_models.tutorial001_an,fastapi
1,0.115.6,docs_src.query_param_models.tutorial001_an_py310,fastapi
1,0.115.6,docs_src.query_param_models.tutorial001_an_py39,fastapi
1,0.115.6,docs_src.query_param_models.tutorial001_py310,fastapi
1,0.115.6,docs_src.query_param_models.tutorial001_py39,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_an,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_an_py310,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_an_py39,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_pv1,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_pv1_an,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_pv1_an_py310,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_pv1_an_py39,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_pv1_py310,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_pv1_py39,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_py310,fastapi
1,0.115.6,docs_src.query_param_models.tutorial002_py39,fastapi
1,0.115.6,docs_src.query_params.tutorial001,fastapi
1,0.115.6,docs_src.query_params.tutorial002,fastapi
1,0.115.6,docs_src.query_params.tutorial002_py310,fastapi
1,0.115.6,docs_src.query_params.tutorial003,fastapi
1,0.115.6,docs_src.query_params.tutorial003_py310,fastapi
1,0.115.6,docs_src.query_params.tutorial004,fastapi
1,0.115.6,docs_src.query_params.tutorial004_py310,fastapi
1,0.115.6,docs_src.query_params.tutorial005,fastapi
1,0.115.6,docs_src.query_params.tutorial006,fastapi
1,0.115.6,docs_src.query_params.tutorial006_py310,fastapi
1,0.115.6,docs_src.query_params.tutorial006b,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial001,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial001_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial002,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial002_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial002_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial002_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial003,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial003_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial003_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial003_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial003_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial004,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial004_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial004_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial004_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial004_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial004_regex_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial005,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial005_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial005_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006b,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006b_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006b_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006c,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006c_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006c_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006c_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006c_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006d,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006d_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial006d_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial007,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial007_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial007_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial007_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial007_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial008,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial008_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial008_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial008_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial008_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial009,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial009_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial009_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial009_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial009_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial010,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial010_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial010_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial010_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial010_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial011,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial011_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial011_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial011_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial011_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial011_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial012,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial012_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial012_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial012_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial013,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial013_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial013_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial014,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial014_an,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial014_an_py310,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial014_an_py39,fastapi
1,0.115.6,docs_src.query_params_str_validations.tutorial014_py310,fastapi
1,0.115.6,docs_src.request_files.tutorial001,fastapi
1,0.115.6,docs_src.request_files.tutorial001_02,fastapi
1,0.115.6,docs_src.request_files.tutorial001_02_an,fastapi
1,0.115.6,docs_src.request_files.tutorial001_02_an_py310,fastapi
1,0.115.6,docs_src.request_files.tutorial001_02_an_py39,fastapi
1,0.115.6,docs_src.request_files.tutorial001_02_py310,fastapi
1,0.115.6,docs_src.request_files.tutorial001_03,fastapi
1,0.115.6,docs_src.request_files.tutorial001_03_an,fastapi
1,0.115.6,docs_src.request_files.tutorial001_03_an_py39,fastapi
1,0.115.6,docs_src.request_files.tutorial001_an,fastapi
1,0.115.6,docs_src.request_files.tutorial001_an_py39,fastapi
1,0.115.6,docs_src.request_files.tutorial002,fastapi
1,0.115.6,docs_src.request_files.tutorial002,fastapi.responses
1,0.115.6,docs_src.request_files.tutorial002_an,fastapi
1,0.115.6,docs_src.request_files.tutorial002_an,fastapi.responses
1,0.115.6,docs_src.request_files.tutorial002_an_py39,fastapi
1,0.115.6,docs_src.request_files.tutorial002_an_py39,fastapi.responses
1,0.115.6,docs_src.request_files.tutorial002_py39,fastapi
1,0.115.6,docs_src.request_files.tutorial002_py39,fastapi.responses
1,0.115.6,docs_src.request_files.tutorial003,fastapi
1,0.115.6,docs_src.request_files.tutorial003,fastapi.responses
1,0.115.6,docs_src.request_files.tutorial003_an,fastapi
1,0.115.6,docs_src.request_files.tutorial003_an,fastapi.responses
1,0.115.6,docs_src.request_files.tutorial003_an_py39,fastapi
1,0.115.6,docs_src.request_files.tutorial003_an_py39,fastapi.responses
1,0.115.6,docs_src.request_files.tutorial003_py39,fastapi
1,0.115.6,docs_src.request_files.tutorial003_py39,fastapi.responses
1,0.115.6,docs_src.request_form_models.tutorial001,fastapi
1,0.115.6,docs_src.request_form_models.tutorial001_an,fastapi
1,0.115.6,docs_src.request_form_models.tutorial001_an_py39,fastapi
1,0.115.6,docs_src.request_form_models.tutorial002,fastapi
1,0.115.6,docs_src.request_form_models.tutorial002_an,fastapi
1,0.115.6,docs_src.request_form_models.tutorial002_an_py39,fastapi
1,0.115.6,docs_src.request_form_models.tutorial002_pv1,fastapi
1,0.115.6,docs_src.request_form_models.tutorial002_pv1_an,fastapi
1,0.115.6,docs_src.request_form_models.tutorial002_pv1_an_py39,fastapi
1,0.115.6,docs_src.request_forms.tutorial001,fastapi
1,0.115.6,docs_src.request_forms.tutorial001_an,fastapi
1,0.115.6,docs_src.request_forms.tutorial001_an_py39,fastapi
1,0.115.6,docs_src.request_forms_and_files.tutorial001,fastapi
1,0.115.6,docs_src.request_forms_and_files.tutorial001_an,fastapi
1,0.115.6,docs_src.request_forms_and_files.tutorial001_an_py39,fastapi
1,0.115.6,docs_src.response_change_status_code.tutorial001,fastapi
1,0.115.6,docs_src.response_cookies.tutorial001,fastapi
1,0.115.6,docs_src.response_cookies.tutorial001,fastapi.responses
1,0.115.6,docs_src.response_cookies.tutorial002,fastapi
1,0.115.6,docs_src.response_directly.tutorial001,fastapi
1,0.115.6,docs_src.response_directly.tutorial001,fastapi.encoders
1,0.115.6,docs_src.response_directly.tutorial001,fastapi.responses
1,0.115.6,docs_src.response_directly.tutorial002,fastapi
1,0.115.6,docs_src.response_headers.tutorial001,fastapi
1,0.115.6,docs_src.response_headers.tutorial001,fastapi.responses
1,0.115.6,docs_src.response_headers.tutorial002,fastapi
1,0.115.6,docs_src.response_model.tutorial001,fastapi
1,0.115.6,docs_src.response_model.tutorial001_01,fastapi
1,0.115.6,docs_src.response_model.tutorial001_01_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial001_01_py39,fastapi
1,0.115.6,docs_src.response_model.tutorial001_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial001_py39,fastapi
1,0.115.6,docs_src.response_model.tutorial002,fastapi
1,0.115.6,docs_src.response_model.tutorial002_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial003,fastapi
1,0.115.6,docs_src.response_model.tutorial003_01,fastapi
1,0.115.6,docs_src.response_model.tutorial003_01_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial003_02,fastapi
1,0.115.6,docs_src.response_model.tutorial003_02,fastapi.responses
1,0.115.6,docs_src.response_model.tutorial003_03,fastapi
1,0.115.6,docs_src.response_model.tutorial003_03,fastapi.responses
1,0.115.6,docs_src.response_model.tutorial003_04,fastapi
1,0.115.6,docs_src.response_model.tutorial003_04,fastapi.responses
1,0.115.6,docs_src.response_model.tutorial003_04_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial003_04_py310,fastapi.responses
1,0.115.6,docs_src.response_model.tutorial003_05,fastapi
1,0.115.6,docs_src.response_model.tutorial003_05,fastapi.responses
1,0.115.6,docs_src.response_model.tutorial003_05_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial003_05_py310,fastapi.responses
1,0.115.6,docs_src.response_model.tutorial003_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial004,fastapi
1,0.115.6,docs_src.response_model.tutorial004_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial004_py39,fastapi
1,0.115.6,docs_src.response_model.tutorial005,fastapi
1,0.115.6,docs_src.response_model.tutorial005_py310,fastapi
1,0.115.6,docs_src.response_model.tutorial006,fastapi
1,0.115.6,docs_src.response_model.tutorial006_py310,fastapi
1,0.115.6,docs_src.response_status_code.tutorial001,fastapi
1,0.115.6,docs_src.response_status_code.tutorial002,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial001,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial001_pv1,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial001_pv1_py310,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial001_py310,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial002,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial002_py310,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial003,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial003_an,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial003_an_py310,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial003_an_py39,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial003_py310,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial004,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial004_an,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial004_an_py310,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial004_an_py39,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial004_py310,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial005,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial005_an,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial005_an_py310,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial005_an_py39,fastapi
1,0.115.6,docs_src.schema_extra_example.tutorial005_py310,fastapi
1,0.115.6,docs_src.security.tutorial001,fastapi
1,0.115.6,docs_src.security.tutorial001,fastapi.security
1,0.115.6,docs_src.security.tutorial001_an,fastapi
1,0.115.6,docs_src.security.tutorial001_an,fastapi.security
1,0.115.6,docs_src.security.tutorial001_an_py39,fastapi
1,0.115.6,docs_src.security.tutorial001_an_py39,fastapi.security
1,0.115.6,docs_src.security.tutorial002,fastapi
1,0.115.6,docs_src.security.tutorial002,fastapi.security
1,0.115.6,docs_src.security.tutorial002_an,fastapi
1,0.115.6,docs_src.security.tutorial002_an,fastapi.security
1,0.115.6,docs_src.security.tutorial002_an_py310,fastapi
1,0.115.6,docs_src.security.tutorial002_an_py310,fastapi.security
1,0.115.6,docs_src.security.tutorial002_an_py39,fastapi
1,0.115.6,docs_src.security.tutorial002_an_py39,fastapi.security
1,0.115.6,docs_src.security.tutorial002_py310,fastapi
1,0.115.6,docs_src.security.tutorial002_py310,fastapi.security
1,0.115.6,docs_src.security.tutorial003,fastapi
1,0.115.6,docs_src.security.tutorial003,fastapi.security
1,0.115.6,docs_src.security.tutorial003_an,fastapi
1,0.115.6,docs_src.security.tutorial003_an,fastapi.security
1,0.115.6,docs_src.security.tutorial003_an_py310,fastapi
1,0.115.6,docs_src.security.tutorial003_an_py310,fastapi.security
1,0.115.6,docs_src.security.tutorial003_an_py39,fastapi
1,0.115.6,docs_src.security.tutorial003_an_py39,fastapi.security
1,0.115.6,docs_src.security.tutorial003_py310,fastapi
1,0.115.6,docs_src.security.tutorial003_py310,fastapi.security
1,0.115.6,docs_src.security.tutorial004,fastapi
1,0.115.6,docs_src.security.tutorial004,fastapi.security
1,0.115.6,docs_src.security.tutorial004_an,fastapi
1,0.115.6,docs_src.security.tutorial004_an,fastapi.security
1,0.115.6,docs_src.security.tutorial004_an_py310,fastapi
1,0.115.6,docs_src.security.tutorial004_an_py310,fastapi.security
1,0.115.6,docs_src.security.tutorial004_an_py39,fastapi
1,0.115.6,docs_src.security.tutorial004_an_py39,fastapi.security
1,0.115.6,docs_src.security.tutorial004_py310,fastapi
1,0.115.6,docs_src.security.tutorial004_py310,fastapi.security
1,0.115.6,docs_src.security.tutorial005,fastapi
1,0.115.6,docs_src.security.tutorial005,fastapi.security
1,0.115.6,docs_src.security.tutorial005_an,fastapi
1,0.115.6,docs_src.security.tutorial005_an,fastapi.security
1,0.115.6,docs_src.security.tutorial005_an_py310,fastapi
1,0.115.6,docs_src.security.tutorial005_an_py310,fastapi.security
1,0.115.6,docs_src.security.tutorial005_an_py39,fastapi
1,0.115.6,docs_src.security.tutorial005_an_py39,fastapi.security
1,0.115.6,docs_src.security.tutorial005_py310,fastapi
1,0.115.6,docs_src.security.tutorial005_py310,fastapi.security
1,0.115.6,docs_src.security.tutorial005_py39,fastapi
1,0.115.6,docs_src.security.tutorial005_py39,fastapi.security
1,0.115.6,docs_src.security.tutorial006,fastapi
1,0.115.6,docs_src.security.tutorial006,fastapi.security
1,0.115.6,docs_src.security.tutorial006_an,fastapi
